"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length"
"FF","2024-10-07","97.3","1.09","6.48","Judge, Aaron",592450,666142,"strikeout","swinging_strike",,,,,6,"Aaron Judge strikes out swinging.","D","R","L","NYY","KC","S",2,,1,2,2024,"0.98","1.76","0.28","3.16",,650402,665742,0,1,"Bot",,,,,521692,,,-4.394999784651389,-141.3820920452215,-7.280707207660389,14.136992641527385,36.63262019397064,-7.170653382523306,"4.01","1.84",,,,"96.1",2737,"6",775332,666142,521692,493329,686681,672580,677951,502054,641658,592669,"54.48",,0,"0",1,0,0,,6,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",137,"-0.049","-0.4","78.97533","7.55467"
"FC","2024-10-07","89.3","1.44","6.32","Judge, Aaron",592450,666142,,"swinging_strike",,,,,7,"Aaron Judge strikes out swinging.","D","R","L","NYY","KC","S",,,1,1,2024,"-0.1","0.45","-0.38","1.92",,650402,665742,0,1,"Bot",,,,,521692,,,-4.268469587682208,-129.9160005184015,-5.754147638691303,-0.25156311714473895,26.26362393818874,-26.07605133237357,"4.01","1.84",,,,"89.2",2744,"6.1",775332,666142,521692,493329,686681,672580,677951,502054,641658,592669,"54.37",,,,,,,,6,3,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",148,"0","-0.14","81.82897","8.72895"
"SL","2024-10-07","83.4","2.32","5.61","Judge, Aaron",592450,663460,"single","hit_into_play",,,,,4,"Aaron Judge singles on a ground ball to third baseman Maikel Garcia.","D","R","L","NYY","KC","X",5,"ground_ball",0,0,2024,"-1.08","-0.44","-0.37","2.64",,,,0,8,"Bot",100.62,166.06,,,521692,,,-4.1054525087868114,-121.37006620648006,0.5270903426762916,-9.767105340272645,24.91886794730243,-36.8622631019705,"4.01","1.84",17,"86.6",-8,"84",2753,"6.8",775332,663460,521692,493329,686681,672580,677951,669004,664728,502054,"53.71",0.154,0.149,"0.9",1,1,0,2,64,1,"Slider",1,4,1,4,4,1,1,4,"Standard","Standard",325,"0.048","0.403","76.69655","7.44184"
"FC","2024-10-07","89.8","1.46","6.3","Judge, Aaron",592450,666142,,"swinging_strike",,,,,7,"Aaron Judge strikes out swinging.","D","R","L","NYY","KC","S",,,1,0,2024,"-0.03","0.74","-0.65","1.82",,650402,665742,0,1,"Bot",,,,,521692,,,-5.136322397454358,-130.52294113589227,-6.611712620069882,0.7608816579909448,28.853670941206637,-22.484444507361587,"4.01","1.84",,,,"89.3",2600,"6.1",775332,666142,521692,493329,686681,672580,677951,502054,641658,592669,"54.36",,,,,,,,6,2,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",133,"0","-0.112","79.27346","9.63651"
"CH","2024-10-07","86.5","1.4","6.32","Judge, Aaron",592450,666142,,"ball",,,,,14,"Aaron Judge strikes out swinging.","D","R","L","NYY","KC","B",,,0,0,2024,"1.16","1.15","0.3","1.37",,650402,665742,0,1,"Bot",,,,,521692,,,-4.98739312154301,-125.67573332726064,-7.850240236855853,13.299563131298589,28.02309054064316,-18.563626601225184,"4.01","1.87",,,,"85.9",2242,"6.2",775332,666142,521692,493329,686681,672580,677951,502054,641658,592669,"54.3",,,,,,,,6,1,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",124,"0","0.092",,
"SI","2024-10-07","98.2","2.47","5.58","Judge, Aaron",592450,672582,"walk","ball",,,,,12,"Aaron Judge walks.","D","R","L","NYY","KC","B",,,3,2,2024,"1.13","0.57","0.55","4.84",,,,1,5,"Bot",,,,,521692,,,-7.714253269117072,-142.8127749276736,2.13737020555514,17.296692376214576,34.16894792328311,-25.129499255111934,"4.01","1.81",,,,"96.8",2195,"5.6",775332,672582,521692,493329,686681,672580,677951,502054,641658,592669,"54.87",,0.689131,"0.7",1,0,0,,43,7,"Sinker",1,4,1,4,4,1,1,4,"Standard","Standard",140,"0.029","0.22",,
"SI","2024-10-07","97.5","2.69","5.27","Judge, Aaron",592450,672582,,"ball",,,,,12,"Aaron Judge walks.","D","R","L","NYY","KC","B",,,2,2,2024,"1.46","0.24","1.27","3.32",,,,1,5,"Bot",,,,,521692,,,-7.07224127697502,-141.88190515729804,-0.2548704522164187,21.347572738706024,33.57407115689176,-29.13195633122782,"3.97","1.79",,,,"96.3",2142,"5.7",775332,672582,521692,493329,686681,672580,677951,502054,641658,592669,"54.83",,,,,,,,43,6,"Sinker",1,4,1,4,4,1,1,4,"Standard","Standard",126,"0","0.068",,
"SL","2024-10-07","89.1","2.69","5.28","Judge, Aaron",592450,672582,,"ball",,,,,13,"Aaron Judge walks.","D","R","L","NYY","KC","B",,,1,2,2024,"-0.82","-0.89","-1.23","0.21",,,,1,5,"Bot",,,,,521692,,,-7.823046204679868,-129.4669308975115,-4.418542821689154,-7.393803478723386,29.788797171125072,-41.339388211409315,"4.01","1.89",,,,"87.8",2781,"5.8",775332,672582,521692,493329,686681,672580,677951,502054,641658,592669,"54.74",,,,,,,,43,5,"Slider",1,4,1,4,4,1,1,4,"Standard","Standard",309,"0","0.027",,
"SI","2024-10-07","97.9","2.22","5.6","Judge, Aaron",592450,672582,,"foul",,,,,5,"Aaron Judge walks.","D","R","L","NYY","KC","S",,,1,2,2024,"1.43","0.52","-0.08","2.54",,,,1,5,"Bot",,,,,521692,,,-9.390378572645703,-142.15503706361656,-3.837741254018917,21.633337127949606,36.656081046341015,-24.33695980260432,"4.01","1.84",218,"77.2",47,"96.3",2225,"5.8",775332,672582,521692,493329,686681,672580,677951,502054,641658,592669,"54.74",,,,,,,,43,4,"Sinker",1,4,1,4,4,1,1,4,"Standard","Standard",131,"0","0","76.36322","7.75905"
"SI","2024-10-07","98","2.63","5.36","Judge, Aaron",592450,672582,,"foul",,,,,5,"Aaron Judge walks.","D","R","L","NYY","KC","S",,,1,1,2024,"1.42","0.44","0.08","3.04",,,,1,5,"Bot",,,,,521692,,,-10.05949845198591,-142.2811304632399,-1.737264087016956,21.716553359259628,34.66808414167625,-26.044078494213508,"4.01","1.84",213,"77.7",38,"96.6",2258,"5.8",775332,672582,521692,493329,686681,672580,677951,502054,641658,592669,"54.75",,,,,,,,43,3,"Sinker",1,4,1,4,4,1,1,4,"Standard","Standard",128,"0","-0.039","77.85425","7.25784"
"FF","2024-10-07","97.6","2.65","5.32","Judge, Aaron",592450,672582,,"foul",,,,,1,"Aaron Judge walks.","D","R","L","NYY","KC","S",,,1,0,2024,"0.65","1.09","-0.77","3.71",,,,1,5,"Bot",,,,,521692,,,-10.622669694164253,-141.75573084947754,-1.3080973659508641,11.24023638547756,32.04174476229344,-17.353865278029232,"4.01","1.84",95,"85.4",4,"96.8",2231,"5.9",775332,672582,521692,493329,686681,672580,677951,502054,641658,592669,"54.6",,,,,,,,43,2,"4-Seam Fastball",1,4,1,4,4,1,1,4,"Standard","Standard",130,"0","-0.032","36.4908","4.919"
"SI","2024-10-07","98.4","2.56","5.39","Judge, Aaron",592450,672582,,"ball",,,,,12,"Aaron Judge walks.","D","R","L","NYY","KC","B",,,0,0,2024,"1.44","0.17","0.88","4.07",,,,1,5,"Bot",,,,,521692,,,-7.813838597048418,-143.0794818565684,1.4850304733207516,21.63829902590366,35.16378439031063,-30.430806180116136,"4.01","1.89",,,,"97",2297,"5.7",775332,672582,521692,493329,686681,672580,677951,502054,641658,592669,"54.82",,,,,,,,43,1,"Sinker",1,4,1,4,4,1,1,4,"Standard","Standard",128,"0","0.025",,
"CU","2024-10-05","77","-1.74","6.48","Judge, Aaron",592450,608379,"field_out","hit_into_play",,,,,6,"Aaron Judge flies out to center fielder Kyle Isbel.","D","R","R","NYY","KC","X",8,"fly_ball",0,1,2024,"1.03","-1.1","0.74","2.59",,,,1,3,"Bot",112.4,62.86,,,521692,,,3.4008484316389858,-112.01967518642412,0.8868938296847515,7.806302426557598,24.54506509288614,-41.73263228849088,"4.01","1.84",339,"93.2",27,"76.7",2409,"6.6",775334,608379,521692,493329,686681,672580,677951,669004,664728,502054,"53.9",0.117,0.152,"0",1,0,0,3,24,2,"Curveball",2,1,2,1,1,2,2,1,"Standard","Standard",30,"-0.015","-0.138","78.63495","8.22138"
"CH","2024-10-05","83","-1.61","6.52","Judge, Aaron",592450,608379,,"swinging_strike",,,,,14,"Aaron Judge flies out to center fielder Kyle Isbel.","D","R","R","NYY","KC","S",,,0,0,2024,"-0.83","0.75","0.47","1.58",,,,1,3,"Bot",,,,,521692,,,6.437208618808569,-120.61827373332287,-6.338503141360136,-9.325851852252486,23.92214904237099,-23.74142320554576,"4.01","1.84",,,,"83.6",1709,"6.8",775334,608379,521692,493329,686681,672580,677951,669004,664728,502054,"53.7",,,,,,,,24,1,"Changeup",2,1,2,1,1,2,2,1,"Standard","Standard",241,"0","-0.023","67.82682","9.21952"
"CH","2024-10-05","84.3","-1.74","6.53","Judge, Aaron",592450,608379,"strikeout","swinging_strike",,,,,8,"Aaron Judge strikes out swinging.","D","R","R","NYY","KC","S",2,,3,2,2024,"-1.19","0.31","-0.15","2.03",650402,665742,,0,1,"Bot",,,,,521692,,,6.143670771218041,-122.51421599067643,-4.649584571759388,-13.284870779833168,27.06960647844864,-28.28651036690802,"4.01","1.84",,,,"84.5",1585,"6.8",775334,608379,521692,493329,686681,672580,677951,669004,664728,502054,"53.73",,0,"0",1,0,0,,6,6,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",241,"-0.053","-0.6","76.4682","8.99503"
"FF","2024-10-05","99","-2.04","6.18","Judge, Aaron",592450,668674,"strikeout","swinging_strike",,,,,2,"Aaron Judge strikes out swinging.","D","R","R","NYY","KC","S",2,,1,2,2024,"-0.97","1.26","-0.22","3.91",,,,1,8,"Bot",,,,,521692,,,7.242149531291383,-143.96732598241465,-3.67947296059043,-15.164191757044613,34.79793605852263,-14.058212565457763,"4.01","1.84",,,,"99",2273,"6.4",775334,668674,521692,493329,686681,672580,677951,669004,641658,502054,"54.08",,0,"0",1,0,0,,75,4,"4-Seam Fastball",6,5,6,5,5,6,6,5,"Standard","Standard",218,"-0.009","-0.115","64.60087","5.53127"
"CH","2024-10-05","84","-1.66","6.48","Judge, Aaron",592450,608379,,"ball",,,,,14,"Aaron Judge strikes out swinging.","D","R","R","NYY","KC","B",,,2,2,2024,"-1.07","0.94","0.76","1.14",650402,665742,,0,1,"Bot",,,,,521692,,,7.771268958533628,-121.90433567485935,-7.861965667180769,-12.218739633536302,24.68802974394872,-21.388207836110123,"3.88","1.73",,,,"84.5",1571,"6.8",775334,608379,521692,493329,686681,672580,677951,669004,664728,502054,"53.68",,,,,,,,6,5,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",241,"0","0.145",,
"CH","2024-10-05","91.8","-2.07","6.06","Judge, Aaron",592450,668674,,"swinging_strike",,,,,9,"Aaron Judge strikes out swinging.","D","R","R","NYY","KC","S",,,1,1,2024,"-1.71","0.6","0.64","1.92",,,,1,8,"Bot",,,,,521692,,,10.558788377626064,-133.16445247248845,-5.90986156296569,-22.549202950315095,28.276136940233307,-23.88279254146041,"4.01","1.84",,,,"91.9",2086,"6.5",775334,668674,521692,493329,686681,672580,677951,669004,641658,502054,"53.98",,,,,,,,75,3,"Changeup",6,5,6,5,5,6,6,5,"Standard","Standard",236,"0","-0.039","80.07156","8.76222"
"CH","2024-10-05","83.5","-1.55","6.52","Judge, Aaron",592450,608379,,"blocked_ball",,,,,14,"Aaron Judge strikes out swinging.","D","R","R","NYY","KC","B",,,1,2,2024,"-1.08","0.53","0.82","-0.65",650402,665742,,0,1,"Bot",,,,,521692,,,7.6012846207029545,-120.95103018403057,-11.065730559030136,-12.099835587724893,24.656284886231983,-24.886021259574726,"3.86","1.7",,,,"83.5",1564,"6.7",775334,608379,521692,493329,686681,672580,677951,669004,664728,502054,"53.83",,,,,,,,6,4,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",237,"0","0.057",,
"SL","2024-10-05","84.4","2.36","5.75","Judge, Aaron",592450,672582,"walk","ball",,,,,13,"Aaron Judge walks.   Gleyber Torres to 3rd.    Juan Soto to 2nd.","D","R","L","NYY","KC","B",,,3,2,2024,"-0.91","-0.47","-1.69","1.48",,650402,665742,0,5,"Bot",,,,,521692,,,-7.535093064017035,-122.76076300398347,-2.6535461522683255,-7.920833694339764,22.490091906989203,-36.63307509515647,"3.79","1.66",,,,"84",2607,"5.9",775334,672582,521692,493329,686681,672580,677951,669004,664728,502054,"54.64",,0.689131,"0.7",1,0,0,,43,7,"Slider",2,3,2,3,3,2,2,3,"Standard","Standard",319,"0.11","0.643",,
"SI","2024-10-05","96.3","-1.74","6.49","Judge, Aaron",592450,608379,,"swinging_strike",,,,,12,"Aaron Judge strikes out swinging.","D","R","R","NYY","KC","S",,,1,1,2024,"-1.09","1.36","0.01","4.4",650402,665742,,0,1,"Bot",,,,,521692,,,7.161300647770109,-139.94859288525893,-3.0279768187348997,-15.947198005673442,33.542773259524786,-13.861283569452668,"4.01","1.84",,,,"96.5",2099,"6.6",775334,608379,521692,493329,686681,672580,677951,669004,664728,502054,"53.88",,,,,,,,6,3,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",209,"0","-0.083","57.26146","5.14305"
"SL","2024-10-05","87","-1.85","6.15","Judge, Aaron",592450,668674,,"ball",,,,,14,"Aaron Judge strikes out swinging.","D","R","R","NYY","KC","B",,,0,1,2024,"0.03","-0.19","2.86","0.42",,,,1,8,"Bot",,,,,521692,,,11.265755063640546,-126.06749938646959,-7.134830867872811,-2.0054017281406846,25.9736705056672,-32.81763640517307,"3.85","1.69",,,,"87.1",2343,"6.6",775334,668674,521692,493329,686681,672580,677951,669004,641658,502054,"53.91",,,,,,,,75,2,"Slider",6,5,6,5,5,6,6,5,"Standard","Standard",24,"0","0.015",,
"SI","2024-10-05","97.6","2.81","5.2","Judge, Aaron",592450,672582,,"foul",,,,,5,"Aaron Judge walks.   Gleyber Torres to 3rd.    Juan Soto to 2nd.","D","R","L","NYY","KC","S",,,3,2,2024,"1.48","0.38","-0.25","2.9",,650402,665742,0,5,"Bot",,,,,521692,,,-11.511071146632252,-141.6724697205632,-1.5222056293415054,22.58560753819799,33.049820124964306,-26.927579500042633,"4.01","1.84",210,"75.8",38,"96.6",2122,"5.9",775334,672582,521692,493329,686681,672580,677951,669004,664728,502054,"54.58",,,,,,,,43,6,"Sinker",2,3,2,3,3,2,2,3,"Standard","Standard",122,"0","0","72.84817","7.09316"
"SL","2024-10-05","87.2","-1.97","6.12","Judge, Aaron",592450,668674,,"swinging_strike",,,,,8,"Aaron Judge strikes out swinging.","D","R","R","NYY","KC","S",,,0,0,2024,"0.21","-0.16","0.17","2.07",,,,1,8,"Bot",,,,,521692,,,4.712381103451321,-126.9351324770242,-3.248577160419668,1.350961222724129,26.18068164725989,-33.40366259300675,"4.01","1.84",,,,"87.5",2292,"6.5",775334,668674,521692,493329,686681,672580,677951,669004,641658,502054,"54.04",,,,,,,,75,1,"Slider",6,5,6,5,5,6,6,5,"Standard","Standard",29,"0","-0.023","78.38801","9.05969"
"CH","2024-10-05","85.5","-1.69","6.55","Judge, Aaron",592450,608379,,"ball",,,,,13,"Aaron Judge strikes out swinging.","D","R","R","NYY","KC","B",,,0,1,2024,"-0.55","1.13","-0.35","1.5",650402,665742,,0,1,"Bot",,,,,521692,,,4.287743586234507,-124.24886695308597,-7.91984416585854,-6.557677016191499,26.29283481793159,-19.070313981373282,"3.86","1.73",,,,"86",1576,"6.8",775334,608379,521692,493329,686681,672580,677951,669004,664728,502054,"53.67",,,,,,,,6,2,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",239,"0","-0.027",,
"FF","2024-10-05","95.8","-1.55","6.52","Judge, Aaron",592450,608379,,"foul",,,,,6,"Aaron Judge strikes out swinging.","D","R","R","NYY","KC","S",,,0,0,2024,"-0.6","1.53","0.39","3.11",650402,665742,,0,1,"Bot",,,,,521692,,,6.548662757807038,-139.15589067929247,-6.863482619977929,-9.380620301000864,32.98433709435293,-10.908571838816963,"4.01","1.84",,,,"96.1",2242,"6.7",775334,608379,521692,493329,686681,672580,677951,669004,664728,502054,"53.8",,,,,,,,6,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",204,"0","-0.067","79.08163","7.25729"
"SI","2024-10-05","97.7","2.66","5.31","Judge, Aaron",592450,672582,,"ball",,,,,12,"Aaron Judge walks.   Gleyber Torres to 3rd.    Juan Soto to 2nd.","D","R","L","NYY","KC","B",,,2,2,2024,"1.42","0.25","0.39","4.32",,650402,665742,0,5,"Bot",,,,,521692,,,-9.250822782923121,-141.8509082896493,2.253284226777351,21.40532134044633,34.80742311871965,-29.596373576809388,"3.94","1.76",,,,"96.1",2171,"5.7",775334,672582,521692,493329,686681,672580,677951,669004,664728,502054,"54.85",,,,,,,,43,5,"Sinker",2,3,2,3,3,2,2,3,"Standard","Standard",129,"0","0.279",,
"SL","2024-10-05","84.8","2.45","5.66","Judge, Aaron",592450,672582,,"foul_tip",,,,,7,"Aaron Judge walks.   Gleyber Torres to 3rd.    Juan Soto to 2nd.","D","R","L","NYY","KC","S",,,2,1,2024,"-0.59","-1.05","-0.36","1.99",,650402,665742,0,5,"Bot",,,,,521692,,,-5.3792253083951636,-123.45256410992481,-0.17085941703987362,-4.961954009642945,24.125163172887678,-43.06341962801831,"4.01","1.84",,,,"84.6",2635,"6.1",775334,672582,521692,493329,686681,672580,677951,669004,664728,502054,"54.43",,,,,,,,43,4,"Slider",2,3,2,3,3,2,2,3,"Standard","Standard",311,"0","-0.194","75.38505","8.83268"
"CU","2024-10-05","83.1","2.58","5.8","Judge, Aaron",592450,672582,,"called_strike",,,,,3,"Aaron Judge walks.   Gleyber Torres to 3rd.    Juan Soto to 2nd.","D","R","L","NYY","KC","S",,,2,0,2024,"-1.04","-1.03","0.53","3.3",,650402,665742,0,5,"Bot",,,,,521692,,,-2.6574114438452563,-120.95991736922605,2.7498770206934307,-9.587238221746757,24.715357136646105,-43.06081296763102,"3.94","1.69",,,,"82.6",2631,"6",775334,672582,521692,493329,686681,672580,677951,669004,664728,502054,"54.46",,,,,,,,43,3,"Curveball",2,3,2,3,3,2,2,3,"Standard","Standard",312,"0","-0.168",,
"CH","2024-10-05","87","2.62","5.45","Judge, Aaron",592450,672582,,"ball",,,,,12,"Aaron Judge walks.   Gleyber Torres to 3rd.    Juan Soto to 2nd.","D","R","L","NYY","KC","B",,,1,0,2024,"1.12","0.65","1.37","3.41",,650402,665742,0,5,"Bot",,,,,521692,,,-5.237467499978894,-126.62197876010926,-0.014477835440316666,13.128049236366223,28.147049666193226,-25.447886422414243,"3.87","1.66",,,,"86",1632,"5.8",775334,672582,521692,493329,686681,672580,677951,669004,664728,502054,"54.65",,,,,,,,43,2,"Changeup",2,3,2,3,3,2,2,3,"Standard","Standard",111,"0","0.163",,
"SL","2024-10-05","85.7","2.43","5.76","Judge, Aaron",592450,672582,,"blocked_ball",,,,,14,"Aaron Judge walks.   Gleyber Torres to 3rd.    Juan Soto to 2nd.","D","R","L","NYY","KC","B",,,0,0,2024,"-0.63","-0.98","0.1","0.7",,650402,665742,0,5,"Bot",,,,,521692,,,-4.185067523960666,-124.7576263245153,-3.6866431966140816,-5.670016949159913,25.65155599524811,-41.84597642936203,"3.87","1.71",,,,"84.6",2627,"5.6",775334,672582,521692,493329,686681,672580,677951,669004,664728,502054,"54.91",,,,,,,,43,1,"Slider",2,3,2,3,3,2,2,3,"Standard","Standard",320,"0","0.092",,
"CH","2024-10-05","86.1","-1.59","5.61","Judge, Aaron",592450,547179,"strikeout","swinging_strike",,,,,13,"Aaron Judge strikes out swinging.","D","R","R","NYY","KC","S",2,,1,2,2024,"-1.64","0.49","-0.85","1.87",,657077,665742,1,6,"Bot",,,,,521692,,,5.051703923322642,-125.266820007761,-3.616260220909324,-18.295497922367925,25.462926448309727,-26.52316154693579,"4.01","1.84",,,,"85.5",2096,"5.9",775334,547179,521692,493329,686681,672580,677951,669004,641658,502054,"54.57",,0,"0",1,0,0,,59,5,"Changeup",4,5,4,5,5,4,4,5,"Standard","Standard",245,"-0.076","-0.344","77.2013","9.62165"
"CU","2024-10-05","83.1","-1.46","5.79","Judge, Aaron",592450,547179,,"blocked_ball",,,,,14,"Aaron Judge strikes out swinging.","D","R","R","NYY","KC","B",,,0,2,2024,"0.13","-1.27","0.82","-0.31",,657077,665742,1,6,"Bot",,,,,521692,,,4.949673193603226,-120.90562337826009,-4.938898336996605,0.19677843699156802,25.256061952813486,-43.78579979250742,"3.86","1.73",,,,"82.4",2685,"6",775334,547179,521692,493329,686681,672580,677951,669004,641658,502054,"54.53",,,,,,,,59,4,"Curveball",4,5,4,5,5,4,4,5,"Standard","Standard",21,"0","0.043",,
"FF","2024-10-05","96","-1.41","5.71","Judge, Aaron",592450,547179,,"foul",,,,,4,"Aaron Judge strikes out swinging.","D","R","R","NYY","KC","S",,,0,2,2024,"-1.23","1.33","-0.73","3.32",,657077,665742,1,6,"Bot",,,,,521692,,,4.556070615835968,-139.59174628810138,-3.6014785590110647,-17.03521085757537,36.63870983509,-14.332518790475897,"4.01","1.84",154,"68",62,"94.5",2466,"5.8",775334,547179,521692,493329,686681,672580,677951,669004,641658,502054,"54.67",,,,,,,,59,3,"4-Seam Fastball",4,5,4,5,5,4,4,5,"Standard","Standard",228,"0","0","71.18772","7.18348"
"FF","2024-10-05","95.8","-1.36","5.8","Judge, Aaron",592450,547179,,"called_strike",,,,,6,"Aaron Judge strikes out swinging.","D","R","R","NYY","KC","S",,,0,1,2024,"-1.2","1.32","0.72","3.18",,657077,665742,1,6,"Bot",,,,,521692,,,8.137933456024623,-139.13032757814335,-4.219392263341704,-17.534003573351452,34.18156989617623,-14.261033620538818,"3.96","1.73",,,,"94.6",2454,"5.9",775334,547179,521692,493329,686681,672580,677951,669004,641658,502054,"54.59",,,,,,,,59,2,"4-Seam Fastball",4,5,4,5,5,4,4,5,"Standard","Standard",226,"0","-0.093",,
"ST","2024-10-05","83.9","-1.56","5.77","Judge, Aaron",592450,547179,,"foul",,,,,11,"Aaron Judge strikes out swinging.","D","R","R","NYY","KC","S",,,0,0,2024,"0.8","-0.09","-1.11","3.67",,657077,665742,1,6,"Bot",,,,,521692,,,-0.5170811675117448,-122.03616998084469,1.8428941713265137,7.978587325952311,28.92973130891055,-33.79853884967206,"4.01","1.84",,,,"82.4",2764,"5.8",775334,547179,521692,493329,686681,672580,677951,669004,641658,502054,"54.72",,,,,,,,59,1,"Sweeper",4,5,4,5,5,4,4,5,"Standard","Standard",60,"0","-0.075","20.36916","4.66555"
